2014-12-05 19:00:15,254 - root - INFO - Training....
2014-12-05 19:00:15,346 - gensim.models.word2vec - INFO - collecting all words and their counts
2014-12-08 13:33:03,739 - gensim.models.word2vec - DEBUG - putting job #364 in the queue, qsize=2
2014-12-08 13:33:03,749 - gensim.models.word2vec - DEBUG - putting job #365 in the queue, qsize=2
2014-12-08 13:33:03,762 - gensim.models.word2vec - DEBUG - putting job #366 in the queue, qsize=2
2014-12-08 13:33:03,774 - gensim.models.word2vec - DEBUG - putting job #367 in the queue, qsize=2
2014-12-08 13:33:03,785 - gensim.models.word2vec - DEBUG - putting job #368 in the queue, qsize=2
2014-12-08 13:33:03,796 - gensim.models.word2vec - DEBUG - putting job #369 in the queue, qsize=2
2014-12-08 13:33:03,808 - gensim.models.word2vec - DEBUG - putting job #370 in the queue, qsize=2
2014-12-08 13:33:03,820 - gensim.models.word2vec - DEBUG - putting job #371 in the queue, qsize=2
2014-12-08 13:33:03,831 - gensim.models.word2vec - DEBUG - putting job #372 in the queue, qsize=2
2014-12-08 13:33:03,839 - gensim.models.word2vec - INFO - PROGRESS: at 24.60% words, alpha 0.01887, 156223 words/s
2014-12-08 13:33:03,841 - gensim.models.word2vec - DEBUG - putting job #373 in the queue, qsize=2
2014-12-08 13:33:03,853 - gensim.models.word2vec - DEBUG - putting job #374 in the queue, qsize=2
2014-12-08 13:33:03,865 - gensim.models.word2vec - DEBUG - putting job #375 in the queue, qsize=2
2014-12-08 13:33:03,875 - gensim.models.word2vec - DEBUG - putting job #376 in the queue, qsize=2
2014-12-08 13:33:03,886 - gensim.models.word2vec - DEBUG - putting job #377 in the queue, qsize=2
2014-12-08 13:33:03,897 - gensim.models.word2vec - DEBUG - putting job #378 in the queue, qsize=2
2014-12-08 13:33:03,909 - gensim.models.word2vec - DEBUG - putting job #379 in the queue, qsize=2
2014-12-08 13:33:03,920 - gensim.models.word2vec - DEBUG - putting job #380 in the queue, qsize=2
2014-12-08 13:33:03,932 - gensim.models.word2vec - DEBUG - putting job #381 in the queue, qsize=2
2014-12-08 13:33:03,943 - gensim.models.word2vec - DEBUG - putting job #382 in the queue, qsize=2
2014-12-08 13:33:03,952 - gensim.models.word2vec - DEBUG - putting job #383 in the queue, qsize=2
2014-12-08 13:33:03,963 - gensim.models.word2vec - DEBUG - putting job #384 in the queue, qsize=2
2014-12-08 13:33:03,973 - gensim.models.word2vec - DEBUG - putting job #385 in the queue, qsize=2
2014-12-08 13:33:03,983 - gensim.models.word2vec - DEBUG - putting job #386 in the queue, qsize=2
2014-12-08 13:33:03,991 - gensim.models.word2vec - DEBUG - putting job #387 in the queue, qsize=2
2014-12-08 13:33:04,003 - gensim.models.word2vec - DEBUG - putting job #388 in the queue, qsize=2
2014-12-08 13:33:04,015 - gensim.models.word2vec - DEBUG - putting job #389 in the queue, qsize=2
2014-12-08 13:33:04,026 - gensim.models.word2vec - DEBUG - putting job #390 in the queue, qsize=2
2014-12-08 13:33:04,037 - gensim.models.word2vec - DEBUG - putting job #391 in the queue, qsize=2
2014-12-08 13:33:04,049 - gensim.models.word2vec - DEBUG - putting job #392 in the queue, qsize=2
2014-12-08 13:33:04,059 - gensim.models.word2vec - DEBUG - putting job #393 in the queue, qsize=2
2014-12-08 13:33:04,069 - gensim.models.word2vec - DEBUG - putting job #394 in the queue, qsize=2
2014-12-08 13:33:04,079 - gensim.models.word2vec - DEBUG - putting job #395 in the queue, qsize=2
2014-12-08 13:33:04,088 - gensim.models.word2vec - DEBUG - putting job #396 in the queue, qsize=2
2014-12-08 13:33:04,100 - gensim.models.word2vec - DEBUG - putting job #397 in the queue, qsize=2
2014-12-08 13:33:04,111 - gensim.models.word2vec - DEBUG - putting job #398 in the queue, qsize=2
2014-12-08 13:33:04,122 - gensim.models.word2vec - DEBUG - putting job #399 in the queue, qsize=2
2014-12-08 13:33:04,133 - gensim.models.word2vec - DEBUG - putting job #400 in the queue, qsize=2
2014-12-08 13:33:04,144 - gensim.models.word2vec - DEBUG - putting job #401 in the queue, qsize=2
2014-12-08 13:33:04,156 - gensim.models.word2vec - DEBUG - putting job #402 in the queue, qsize=2
2014-12-08 13:33:04,167 - gensim.models.word2vec - DEBUG - putting job #403 in the queue, qsize=2
2014-12-08 13:33:04,178 - gensim.models.word2vec - DEBUG - putting job #404 in the queue, qsize=2
2014-12-08 13:33:04,191 - gensim.models.word2vec - DEBUG - putting job #405 in the queue, qsize=2
2014-12-08 13:33:04,202 - gensim.models.word2vec - DEBUG - putting job #406 in the queue, qsize=2
2014-12-08 13:33:04,214 - gensim.models.word2vec - DEBUG - putting job #407 in the queue, qsize=2
2014-12-08 13:33:04,225 - gensim.models.word2vec - DEBUG - putting job #408 in the queue, qsize=2
2014-12-08 13:33:04,235 - gensim.models.word2vec - DEBUG - putting job #409 in the queue, qsize=2
2014-12-08 13:33:04,247 - gensim.models.word2vec - DEBUG - putting job #410 in the queue, qsize=2
2014-12-08 13:33:04,258 - gensim.models.word2vec - DEBUG - putting job #411 in the queue, qsize=2
2014-12-08 13:33:04,270 - gensim.models.word2vec - DEBUG - putting job #412 in the queue, qsize=2
2014-12-08 13:33:04,281 - gensim.models.word2vec - DEBUG - putting job #413 in the queue, qsize=2
2014-12-08 13:33:04,292 - gensim.models.word2vec - DEBUG - putting job #414 in the queue, qsize=2
2014-12-08 13:33:04,304 - gensim.models.word2vec - DEBUG - putting job #415 in the queue, qsize=2
2014-12-08 13:33:04,314 - gensim.models.word2vec - DEBUG - putting job #416 in the queue, qsize=2
2014-12-08 13:33:04,323 - gensim.models.word2vec - DEBUG - putting job #417 in the queue, qsize=2
2014-12-08 13:33:04,332 - gensim.models.word2vec - DEBUG - putting job #418 in the queue, qsize=2
2014-12-08 13:33:04,343 - gensim.models.word2vec - DEBUG - putting job #419 in the queue, qsize=2
2014-12-08 13:33:04,352 - gensim.models.word2vec - DEBUG - putting job #420 in the queue, qsize=2
2014-12-08 13:33:04,364 - gensim.models.word2vec - DEBUG - putting job #421 in the queue, qsize=2
2014-12-08 13:33:04,372 - gensim.models.word2vec - DEBUG - putting job #422 in the queue, qsize=2
2014-12-08 13:33:04,382 - gensim.models.word2vec - DEBUG - putting job #423 in the queue, qsize=2
2014-12-08 13:33:04,391 - gensim.models.word2vec - DEBUG - putting job #424 in the queue, qsize=2
2014-12-08 13:33:04,401 - gensim.models.word2vec - DEBUG - putting job #425 in the queue, qsize=2
2014-12-08 13:33:04,411 - gensim.models.word2vec - DEBUG - putting job #426 in the queue, qsize=2
2014-12-08 13:33:04,423 - gensim.models.word2vec - DEBUG - putting job #427 in the queue, qsize=2
2014-12-08 13:33:04,434 - gensim.models.word2vec - DEBUG - putting job #428 in the queue, qsize=2
2014-12-08 13:33:04,444 - gensim.models.word2vec - DEBUG - putting job #429 in the queue, qsize=2
2014-12-08 13:33:04,456 - gensim.models.word2vec - DEBUG - putting job #430 in the queue, qsize=2
2014-12-08 13:33:04,466 - gensim.models.word2vec - DEBUG - putting job #431 in the queue, qsize=2
2014-12-08 13:33:04,477 - gensim.models.word2vec - DEBUG - putting job #432 in the queue, qsize=2
2014-12-08 13:33:04,487 - gensim.models.word2vec - DEBUG - putting job #433 in the queue, qsize=2
2014-12-08 13:33:04,497 - gensim.models.word2vec - DEBUG - putting job #434 in the queue, qsize=2
2014-12-08 13:33:04,507 - gensim.models.word2vec - DEBUG - putting job #435 in the queue, qsize=2
2014-12-08 13:33:04,518 - gensim.models.word2vec - DEBUG - putting job #436 in the queue, qsize=2
2014-12-08 13:33:04,530 - gensim.models.word2vec - DEBUG - putting job #437 in the queue, qsize=2
2014-12-08 13:33:04,541 - gensim.models.word2vec - DEBUG - putting job #438 in the queue, qsize=2
2014-12-08 13:33:04,552 - gensim.models.word2vec - DEBUG - putting job #439 in the queue, qsize=2
2014-12-08 13:33:04,562 - gensim.models.word2vec - DEBUG - putting job #440 in the queue, qsize=2
2014-12-08 13:33:04,574 - gensim.models.word2vec - DEBUG - putting job #441 in the queue, qsize=2
2014-12-08 13:33:04,585 - gensim.models.word2vec - DEBUG - putting job #442 in the queue, qsize=2
2014-12-08 13:33:04,596 - gensim.models.word2vec - DEBUG - putting job #443 in the queue, qsize=2
2014-12-08 13:33:04,608 - gensim.models.word2vec - DEBUG - putting job #444 in the queue, qsize=2
2014-12-08 13:33:04,618 - gensim.models.word2vec - DEBUG - putting job #445 in the queue, qsize=2
2014-12-08 13:33:04,631 - gensim.models.word2vec - DEBUG - putting job #446 in the queue, qsize=2
2014-12-08 13:33:04,642 - gensim.models.word2vec - DEBUG - putting job #447 in the queue, qsize=2
2014-12-08 13:33:04,654 - gensim.models.word2vec - DEBUG - putting job #448 in the queue, qsize=2
2014-12-08 13:33:04,664 - gensim.models.word2vec - DEBUG - putting job #449 in the queue, qsize=2
2014-12-08 13:33:04,675 - gensim.models.word2vec - DEBUG - putting job #450 in the queue, qsize=2
2014-12-08 13:33:04,685 - gensim.models.word2vec - DEBUG - putting job #451 in the queue, qsize=2
2014-12-08 13:33:04,696 - gensim.models.word2vec - DEBUG - putting job #452 in the queue, qsize=2
2014-12-08 13:33:04,706 - gensim.models.word2vec - DEBUG - putting job #453 in the queue, qsize=2
2014-12-08 13:33:04,714 - gensim.models.word2vec - DEBUG - putting job #454 in the queue, qsize=2
2014-12-08 13:33:04,723 - gensim.models.word2vec - DEBUG - putting job #455 in the queue, qsize=2
2014-12-08 13:33:04,732 - gensim.models.word2vec - DEBUG - putting job #456 in the queue, qsize=2
2014-12-08 13:33:04,743 - gensim.models.word2vec - DEBUG - putting job #457 in the queue, qsize=2
2014-12-08 13:33:04,755 - gensim.models.word2vec - DEBUG - putting job #458 in the queue, qsize=2
2014-12-08 13:33:04,766 - gensim.models.word2vec - DEBUG - putting job #459 in the queue, qsize=2
2014-12-08 13:33:04,777 - gensim.models.word2vec - DEBUG - putting job #460 in the queue, qsize=2
2014-12-08 13:33:04,793 - gensim.models.word2vec - DEBUG - putting job #461 in the queue, qsize=2
2014-12-08 13:33:04,804 - gensim.models.word2vec - DEBUG - putting job #462 in the queue, qsize=2
2014-12-08 13:33:04,816 - gensim.models.word2vec - DEBUG - putting job #463 in the queue, qsize=2
2014-12-08 13:33:04,827 - gensim.models.word2vec - DEBUG - putting job #464 in the queue, qsize=2
2014-12-08 13:33:04,839 - gensim.models.word2vec - DEBUG - putting job #465 in the queue, qsize=2
2014-12-08 13:33:04,848 - gensim.models.word2vec - INFO - PROGRESS: at 30.76% words, alpha 0.01733, 156083 words/s
2014-12-08 13:33:04,851 - gensim.models.word2vec - DEBUG - putting job #466 in the queue, qsize=2
2014-12-08 13:33:04,861 - gensim.models.word2vec - DEBUG - putting job #467 in the queue, qsize=2
2014-12-08 13:33:04,872 - gensim.models.word2vec - DEBUG - putting job #468 in the queue, qsize=2
2014-12-08 13:33:04,884 - gensim.models.word2vec - DEBUG - putting job #469 in the queue, qsize=2
2014-12-08 13:33:04,897 - gensim.models.word2vec - DEBUG - putting job #470 in the queue, qsize=2
2014-12-08 13:33:04,907 - gensim.models.word2vec - DEBUG - putting job #471 in the queue, qsize=2
2014-12-08 13:33:04,919 - gensim.models.word2vec - DEBUG - putting job #472 in the queue, qsize=2
2014-12-08 13:33:04,929 - gensim.models.word2vec - DEBUG - putting job #473 in the queue, qsize=2
2014-12-08 13:33:04,941 - gensim.models.word2vec - DEBUG - putting job #474 in the queue, qsize=2
2014-12-08 13:33:04,953 - gensim.models.word2vec - DEBUG - putting job #475 in the queue, qsize=2
2014-12-08 13:33:04,964 - gensim.models.word2vec - DEBUG - putting job #476 in the queue, qsize=2
2014-12-08 13:33:04,974 - gensim.models.word2vec - DEBUG - putting job #477 in the queue, qsize=2
2014-12-08 13:33:04,984 - gensim.models.word2vec - DEBUG - putting job #478 in the queue, qsize=2
2014-12-08 13:33:04,992 - gensim.models.word2vec - DEBUG - putting job #479 in the queue, qsize=2
2014-12-08 13:33:05,002 - gensim.models.word2vec - DEBUG - putting job #480 in the queue, qsize=2
2014-12-08 13:33:05,013 - gensim.models.word2vec - DEBUG - putting job #481 in the queue, qsize=2
2014-12-08 13:33:05,024 - gensim.models.word2vec - DEBUG - putting job #482 in the queue, qsize=2
2014-12-08 13:33:05,035 - gensim.models.word2vec - DEBUG - putting job #483 in the queue, qsize=2
2014-12-08 13:33:05,045 - gensim.models.word2vec - DEBUG - putting job #484 in the queue, qsize=2
2014-12-08 13:33:05,055 - gensim.models.word2vec - DEBUG - putting job #485 in the queue, qsize=2
2014-12-08 13:33:05,066 - gensim.models.word2vec - DEBUG - putting job #486 in the queue, qsize=2
2014-12-08 13:33:05,078 - gensim.models.word2vec - DEBUG - putting job #487 in the queue, qsize=2
2014-12-08 13:33:05,089 - gensim.models.word2vec - DEBUG - putting job #488 in the queue, qsize=2
2014-12-08 13:33:05,100 - gensim.models.word2vec - DEBUG - putting job #489 in the queue, qsize=2
2014-12-08 13:33:05,110 - gensim.models.word2vec - DEBUG - putting job #490 in the queue, qsize=2
2014-12-08 13:33:05,124 - gensim.models.word2vec - DEBUG - putting job #491 in the queue, qsize=2
2014-12-08 13:33:05,135 - gensim.models.word2vec - DEBUG - putting job #492 in the queue, qsize=2
2014-12-08 13:33:05,144 - gensim.models.word2vec - DEBUG - putting job #493 in the queue, qsize=2
2014-12-08 13:33:05,156 - gensim.models.word2vec - DEBUG - putting job #494 in the queue, qsize=2
2014-12-08 13:33:05,166 - gensim.models.word2vec - DEBUG - putting job #495 in the queue, qsize=2
2014-12-08 13:33:05,179 - gensim.models.word2vec - DEBUG - putting job #496 in the queue, qsize=2
2014-12-08 13:33:05,188 - gensim.models.word2vec - DEBUG - putting job #497 in the queue, qsize=2
2014-12-08 13:33:05,201 - gensim.models.word2vec - DEBUG - putting job #498 in the queue, qsize=2
2014-12-08 13:33:05,211 - gensim.models.word2vec - DEBUG - putting job #499 in the queue, qsize=2
2014-12-08 13:33:05,223 - gensim.models.word2vec - DEBUG - putting job #500 in the queue, qsize=2
2014-12-08 13:33:05,234 - gensim.models.word2vec - DEBUG - putting job #501 in the queue, qsize=2
2014-12-08 13:33:05,245 - gensim.models.word2vec - DEBUG - putting job #502 in the queue, qsize=2
2014-12-08 13:33:05,255 - gensim.models.word2vec - DEBUG - putting job #503 in the queue, qsize=2
2014-12-08 13:33:05,263 - gensim.models.word2vec - DEBUG - putting job #504 in the queue, qsize=2
2014-12-08 13:33:05,273 - gensim.models.word2vec - DEBUG - putting job #505 in the queue, qsize=2
2014-12-08 13:33:05,284 - gensim.models.word2vec - DEBUG - putting job #506 in the queue, qsize=2
2014-12-08 13:33:05,295 - gensim.models.word2vec - DEBUG - putting job #507 in the queue, qsize=2
2014-12-08 13:33:05,307 - gensim.models.word2vec - DEBUG - putting job #508 in the queue, qsize=2
2014-12-08 13:33:05,319 - gensim.models.word2vec - DEBUG - putting job #509 in the queue, qsize=2
2014-12-08 13:33:05,330 - gensim.models.word2vec - DEBUG - putting job #510 in the queue, qsize=2
2014-12-08 13:33:05,340 - gensim.models.word2vec - DEBUG - putting job #511 in the queue, qsize=2
2014-12-08 13:33:05,350 - gensim.models.word2vec - DEBUG - putting job #512 in the queue, qsize=2
2014-12-08 13:33:05,361 - gensim.models.word2vec - DEBUG - putting job #513 in the queue, qsize=2
2014-12-08 13:33:05,372 - gensim.models.word2vec - DEBUG - putting job #514 in the queue, qsize=2
2014-12-08 13:33:05,382 - gensim.models.word2vec - DEBUG - putting job #515 in the queue, qsize=2
2014-12-08 13:33:05,393 - gensim.models.word2vec - DEBUG - putting job #516 in the queue, qsize=2
2014-12-08 13:33:05,405 - gensim.models.word2vec - DEBUG - putting job #517 in the queue, qsize=2
2014-12-08 13:33:05,417 - gensim.models.word2vec - DEBUG - putting job #518 in the queue, qsize=2
2014-12-08 13:33:05,429 - gensim.models.word2vec - DEBUG - putting job #519 in the queue, qsize=2
2014-12-08 13:33:05,441 - gensim.models.word2vec - DEBUG - putting job #520 in the queue, qsize=2
2014-12-08 13:33:05,453 - gensim.models.word2vec - DEBUG - putting job #521 in the queue, qsize=2
2014-12-08 13:33:05,464 - gensim.models.word2vec - DEBUG - putting job #522 in the queue, qsize=2
2014-12-08 13:33:05,476 - gensim.models.word2vec - DEBUG - putting job #523 in the queue, qsize=2
2014-12-08 13:33:05,486 - gensim.models.word2vec - DEBUG - putting job #524 in the queue, qsize=2
2014-12-08 13:33:05,497 - gensim.models.word2vec - DEBUG - putting job #525 in the queue, qsize=2
2014-12-08 13:33:05,509 - gensim.models.word2vec - DEBUG - putting job #526 in the queue, qsize=2
2014-12-08 13:33:05,520 - gensim.models.word2vec - DEBUG - putting job #527 in the queue, qsize=2
2014-12-08 13:33:05,531 - gensim.models.word2vec - DEBUG - putting job #528 in the queue, qsize=2
2014-12-08 13:33:05,542 - gensim.models.word2vec - DEBUG - putting job #529 in the queue, qsize=2
2014-12-08 13:33:05,553 - gensim.models.word2vec - DEBUG - putting job #530 in the queue, qsize=2
2014-12-08 13:33:05,563 - gensim.models.word2vec - DEBUG - putting job #531 in the queue, qsize=2
2014-12-08 13:33:05,573 - gensim.models.word2vec - DEBUG - putting job #532 in the queue, qsize=2
2014-12-08 13:33:05,585 - gensim.models.word2vec - DEBUG - putting job #533 in the queue, qsize=2
2014-12-08 13:33:05,596 - gensim.models.word2vec - DEBUG - putting job #534 in the queue, qsize=2
2014-12-08 13:33:05,605 - gensim.models.word2vec - DEBUG - putting job #535 in the queue, qsize=2
2014-12-08 13:33:05,616 - gensim.models.word2vec - DEBUG - putting job #536 in the queue, qsize=2
2014-12-08 13:33:05,629 - gensim.models.word2vec - DEBUG - putting job #537 in the queue, qsize=2
2014-12-08 13:33:05,638 - gensim.models.word2vec - DEBUG - putting job #538 in the queue, qsize=2
2014-12-08 13:33:05,649 - gensim.models.word2vec - DEBUG - putting job #539 in the queue, qsize=2
2014-12-08 13:33:05,658 - gensim.models.word2vec - DEBUG - putting job #540 in the queue, qsize=2
2014-12-08 13:33:05,669 - gensim.models.word2vec - DEBUG - putting job #541 in the queue, qsize=2
2014-12-08 13:33:05,680 - gensim.models.word2vec - DEBUG - putting job #542 in the queue, qsize=2
2014-12-08 13:33:05,691 - gensim.models.word2vec - DEBUG - putting job #543 in the queue, qsize=2
